tweet_id,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,Mentioned_Users,Retweeted_Tweet,Quoted_Tweet,User_Created,User_Description,User_Displayname,User_FavouritesCount,User_FollowersCount,User_FriendsCount,User_Id,User_Label,User_Location,User_MediaCount,User_ProfileBannerUrl,User_ProfileImageUrl,User_RawDescription,User_StatusesCount,User_Verified
1560833527654092801,2022-08-20 03:38:06+00:00,https://twitter.com/sandeepohri/status/1560833527654092801,sandeepohri,Hookle App,"Bengaluru, India","In a bizarre incident, both #pilots fell asleep at the controls and missed their landing! 

This happened on an #EthiopianAirlines flight from #Khartoum to #AddisAbaba. 

#Pilotfatigue is a serious issue! (HT) #thecuratednews #airtravel #safety https://t.co/cOfaloPulY",1,1,0,0,,,,2008-11-29 17:07:33+00:00,#BusinessStrategy #BehavioralDesign #DigitalStrategy #Leadership #Rotarian #TalkShowHost #IndependentDirector @sandeepohri on LI/FB t.me/TheCuratedNews,Sandeep Ohri,13965,22414,5475,17737602,,"Bengaluru, India",3896,https://pbs.twimg.com/profile_banners/17737602/1662302275,https://pbs.twimg.com/profile_images/1533668099521556481/pe7qnNac_normal.jpg,#BusinessStrategy #BehavioralDesign #DigitalStrategy #Leadership #Rotarian #TalkShowHost #IndependentDirector @sandeepohri on LI/FB https://t.co/MKBHsUMAEN,45647,False
1560822576179462149,2022-08-20 02:54:35+00:00,https://twitter.com/oceanoc/status/1560822576179462149,oceanoc,Twitter for iPhone,,"Ethiopian Airlines incident. Pilots suspended - Addis Daily News
የኢትዮጵያ አውሮፕላን ምን አጋጠመው | አየር መንገዱ ፓይለቶቹን አገደ
 #ethiopianairlines #Ethiopia @flyethiopian @flightradar24 #Pilot #airlines 
https://t.co/BhdYm6oBpO",0,0,0,0,"[User(username='flyethiopian', id=334032462, displayname='Ethiopian Airlines', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='flightradar24', id=134196350, displayname='Flightradar24', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2009-03-19 14:16:04+00:00,Share updated Daily News about Ethiopia.,Ocean Ethiopia,24,2201,133,25301951,,,1249,,https://pbs.twimg.com/profile_images/1564972320514609152/5KAOxAwj_normal.jpg,Share updated Daily News about Ethiopia.,10373,False
1560818068451774464,2022-08-20 02:36:40+00:00,https://twitter.com/GlobalNewsTH/status/1560818068451774464,GlobalNewsTH,Twidere for Android,"กรุงเทพมหานคร, ประเทศไทย",#EthiopianAirlines flight #ET343 🛬 Check out playback of flight #ET343 from Khartoum to Addis Ababa on @Flightradar24. https://t.co/b1ed5xxA1Q https://t.co/5Jw3mprnlw,0,0,0,0,"[User(username='flightradar24', id=134196350, displayname='Flightradar24', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2011-11-24 04:32:25+00:00,🏳️‍🌈🧢😷ATHEIST🧠🛰🌐NewsGeek☄🦠♻️💵📱TechGeek💻🏍Motorsport🏁🏎 💿🎛80s🎼🥳Comedy🎭🍴🧀🍰Wine🍷🛫Aviation💺🛩🌴🗺Travel🚆🚠❄COOLJAPAN⛩🗻☃️♨️🏝 📷🌸Pro-Choice⚖Pro-Euthanasia⚕☯️ GEN X 🥃🤠🦘🇦🇺,Global News Thailand 🇹🇭,134879,5489,6019,420067396,,"กรุงเทพมหานคร, ประเทศไทย",27787,https://pbs.twimg.com/profile_banners/420067396/1544669687,https://pbs.twimg.com/profile_images/1119876526768447489/ZfC1bWn-_normal.jpg,🏳️‍🌈🧢😷ATHEIST🧠🛰🌐NewsGeek☄🦠♻️💵📱TechGeek💻🏍Motorsport🏁🏎 💿🎛80s🎼🥳Comedy🎭🍴🧀🍰Wine🍷🛫Aviation💺🛩🌴🗺Travel🚆🚠❄COOLJAPAN⛩🗻☃️♨️🏝 📷🌸Pro-Choice⚖Pro-Euthanasia⚕☯️ GEN X 🥃🤠🦘🇦🇺,239506,False
1560816109548232704,2022-08-20 02:28:53+00:00,https://twitter.com/GlobalNewsTH/status/1560816109548232704,GlobalNewsTH,Twidere for Android,"กรุงเทพมหานคร, ประเทศไทย","#EthiopianAirlines pilots fall asleep on flight, miss landing 
| World News | Hindustan Times @htTweets  https://t.co/q3IVHGjJY7",0,0,0,3,"[User(username='htTweets', id=36327407, displayname='Hindustan Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2011-11-24 04:32:25+00:00,🏳️‍🌈🧢😷ATHEIST🧠🛰🌐NewsGeek☄🦠♻️💵📱TechGeek💻🏍Motorsport🏁🏎 💿🎛80s🎼🥳Comedy🎭🍴🧀🍰Wine🍷🛫Aviation💺🛩🌴🗺Travel🚆🚠❄COOLJAPAN⛩🗻☃️♨️🏝 📷🌸Pro-Choice⚖Pro-Euthanasia⚕☯️ GEN X 🥃🤠🦘🇦🇺,Global News Thailand 🇹🇭,134879,5489,6019,420067396,,"กรุงเทพมหานคร, ประเทศไทย",27787,https://pbs.twimg.com/profile_banners/420067396/1544669687,https://pbs.twimg.com/profile_images/1119876526768447489/ZfC1bWn-_normal.jpg,🏳️‍🌈🧢😷ATHEIST🧠🛰🌐NewsGeek☄🦠♻️💵📱TechGeek💻🏍Motorsport🏁🏎 💿🎛80s🎼🥳Comedy🎭🍴🧀🍰Wine🍷🛫Aviation💺🛩🌴🗺Travel🚆🚠❄COOLJAPAN⛩🗻☃️♨️🏝 📷🌸Pro-Choice⚖Pro-Euthanasia⚕☯️ GEN X 🥃🤠🦘🇦🇺,239506,False
1560813078190891013,2022-08-20 02:16:51+00:00,https://twitter.com/VVani4U/status/1560813078190891013,VVani4U,Twitter Web App,Bengaluru,"ವಿಮಾನ ಲ್ಯಾಂಡ್​ ಆಗುವ ಸಮಯದಲ್ಲೇ ನಿದ್ರೆಗೆ ಜಾರಿದ ಇಬ್ಬರು ಪೈಲಟ್​ಗಳು: ಮುಂದೇನಾಯ್ತು?
#Pilotsfellasleep #FlightLanding #AddisAbaba #EthiopianAirlines
https://t.co/Or20yMwdii",0,0,0,0,,,,2015-02-15 12:24:36+00:00,"t.me/VIJAYAVANI 
Official Account of No.1 Kannada Daily VIJAYAVANI, Published by VRL Media Ltd.",Vijayavani,1045,104243,644,3021179515,,Bengaluru,16122,https://pbs.twimg.com/profile_banners/3021179515/1660483643,https://pbs.twimg.com/profile_images/1562783538625548289/AD8hP4rh_normal.jpg,"https://t.co/53ydYQbqK4 
Official Account of No.1 Kannada Daily VIJAYAVANI, Published by VRL Media Ltd.",165235,False
1560810081217785858,2022-08-20 02:04:56+00:00,https://twitter.com/Haresh_abroad/status/1560810081217785858,Haresh_abroad,Twitter for Android,"Dhanera, India","""Both pilots on an Ethiopia Airlines passenger flight fell asleep mid-air and overshot the runway where they were supposed to be landing as air-traffic controllers desperately tried to wake them.""🇪🇹
#Ethiopia #EthiopianAirlines #ET343 #Tigray #ADSB #AddisAbaba #Khartoum #ATC https://t.co/f2ZC7DHHD1",4,2,1,0,,,,2018-12-26 08:18:48+00:00,Founder & CEO of Abroad enterprise international export import company,Haresh Chaudhary,5943,188,345,1077841143981899777,,"Dhanera, India",448,https://pbs.twimg.com/profile_banners/1077841143981899777/1660883764,https://pbs.twimg.com/profile_images/1560485859358822400/Wd-CdWrL_normal.jpg,Founder & CEO of Abroad enterprise international export import company,806,False
1560793747935399940,2022-08-20 01:00:02+00:00,https://twitter.com/aheartforafrica/status/1560793747935399940,aheartforafrica,Buffer,"Madison, Wisconsin, USA",#EthiopianAirlines pilots 'overshoot #runway after falling asleep' https://t.co/ZUQ3VBFkNb,0,0,0,0,,,,2013-04-23 15:50:21+00:00,Tweeting #news and #HumanRights stories from #subSaharan #Africa  Tweet/RT are not endorsements   humanrights@heartforafrica.us,heartforafrica,778,3199,1462,1374862837,,"Madison, Wisconsin, USA",508,https://pbs.twimg.com/profile_banners/1374862837/1398901142,https://pbs.twimg.com/profile_images/689291124716916736/iu159dqH_normal.jpg,Tweeting #news and #HumanRights stories from #subSaharan #Africa  Tweet/RT are not endorsements   humanrights@heartforafrica.us,111985,False
1560789745243922435,2022-08-20 00:44:07+00:00,https://twitter.com/AboveJerusalem/status/1560789745243922435,AboveJerusalem,AboveJerusalemBot,"Jerusalem, Israel","ICAO: 040128
Flt: ETH404 #EthiopianAirlines #ADD-#TLV
First seen: 2022/08/20 03:35:26
Min Alt: 1995 m MSL
Min Dist: 10.59 km

#planefence #adsb
https://t.co/2cVJj1g497 https://t.co/R0GrHD1uvs",0,0,0,0,,,,2016-12-05 10:16:19+00:00,"ADSB bot in Jerusalem, Israel. I automatically tweet when an airplane flies overhead. 🛩",Above Jerusalem ✈,5,107,38,805717431389921280,,"Jerusalem, Israel",42486,https://pbs.twimg.com/profile_banners/805717431389921280/1520878319,https://pbs.twimg.com/profile_images/973236196607430658/C6fpqQ6H_normal.jpg,"ADSB bot in Jerusalem, Israel. I automatically tweet when an airplane flies overhead. 🛩",43319,False
1560768811388833792,2022-08-19 23:20:56+00:00,https://twitter.com/KumbatioYvette/status/1560768811388833792,KumbatioYvette,Twitter for Android,"'s-Hertogenbosch, Nederland","Both pilots fell asleep at 37,000 feet flying passenger jet, missing airport.
Scary!!
#pilots #airplane #runway #EthiopianAirlines #Kenya #Ethiopia #Addisababa #Boeing737
 https://t.co/qPunpGDGc7 via @MetroUK",0,0,0,0,"[User(username='MetroUK', id=138749160, displayname='Metro', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2015-10-10 18:34:22+00:00,"#Founder Kumbatio to build  a better #future for #children in #Kenya.
 #Creative, #pure, #entrepeneur, #writer, #nature, #psychology.

jouwgezinspad.nl",Yvette Boltze #IstandforUkraine #SlavaUkraini 🇺🇦,11128,448,910,3920619561,,"'s-Hertogenbosch, Nederland",298,https://pbs.twimg.com/profile_banners/3920619561/1514982453,https://pbs.twimg.com/profile_images/948536019766431744/HTjsJpFq_normal.jpg,"#Founder Kumbatio to build  a better #future for #children in #Kenya.
 #Creative, #pure, #entrepeneur, #writer, #nature, #psychology.

https://t.co/CsD7CJdySO",3815,False
1560768265626198016,2022-08-19 23:18:46+00:00,https://twitter.com/Transponder1200/status/1560768265626198016,Transponder1200,Twitter Web App,Mexico City,#Pilotos de #EthiopianAirlines duermen y #Boeing737 queda sin #comunicación https://t.co/RowLtErYqC,1,0,0,0,,,,2011-02-11 02:18:40+00:00,Periodismo Aeronáutico | Aviation Journalism  🇦🇷 🇧🇷 🇨🇴 🇪🇨 🇪🇸 🇺🇸 🇲🇽,Transponder 1200,6913,18376,2104,250426889,,Mexico City,2001,https://pbs.twimg.com/profile_banners/250426889/1619492274,https://pbs.twimg.com/profile_images/903300292518715393/Q8OIRRWL_normal.jpg,Periodismo Aeronáutico | Aviation Journalism  🇦🇷 🇧🇷 🇨🇴 🇪🇨 🇪🇸 🇺🇸 🇲🇽,54475,False
1560767124876001280,2022-08-19 23:14:14+00:00,https://twitter.com/Hiwet46/status/1560767124876001280,Hiwet46,Twitter for iPhone,"Stockholm, Sverige","I should change on my life 😏😏 .. I had a plan to go semester to Ethiopian,but to meet my family after a long time, it’s be very very a long time but I feel like weird idk  why ?? #FamilyMeeting #Ethiopia #EthiopianAirlines #LifeIsStrange https://t.co/Q9LCkPlMK1",2,0,0,0,,,,2019-12-12 22:37:00+00:00,,Hiwet,3,1,13,1205255061816971266,,"Stockholm, Sverige",8,https://pbs.twimg.com/profile_banners/1205255061816971266/1597930159,https://pbs.twimg.com/profile_images/1205257132762894337/yqLNO3M__normal.jpg,,16,False
1560763312710848512,2022-08-19 22:59:05+00:00,https://twitter.com/MarcuzHaile/status/1560763312710848512,MarcuzHaile,Twitter Web App,Stockholm/Addis Ababa ,"You´re making me worried now @flyethiopian, how this even possible, falling asleep enroute on a 1,5h flight??? And I just flew Oslo-Stockholm last week with you.... Explain yourself! #Ethiopia #EthiopianAirlines #aviation  https://t.co/lZ2n5IAqSs",0,1,0,0,"[User(username='flyethiopian', id=334032462, displayname='Ethiopian Airlines', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014-03-17 21:29:01+00:00,Tweets ranging from politics to air guitar. And I do tweet my own views.,Marcuz Haile,806,438,227,2395123542,,Stockholm/Addis Ababa ,1098,https://pbs.twimg.com/profile_banners/2395123542/1395176707,https://pbs.twimg.com/profile_images/445679163144298496/oFagqh7B_normal.jpeg,Tweets ranging from politics to air guitar. And I do tweet my own views.,15226,False
1560760240626597889,2022-08-19 22:46:53+00:00,https://twitter.com/WeForNews2/status/1560760240626597889,WeForNews2,TweetDeck,"New Delhi, India","Two pilots fell asleep as flight missed landing in Addis Ababa

#AddisAbaba #EthiopianAirlines 
https://t.co/5kAFInkDpa",1,1,0,0,,,,2022-01-13 20:31:32+00:00,"India's foremost independent news site, carrying critical opinion, investigations and reportage.",WeForNews,4,24,0,1481725591565266944,,"New Delhi, India",15,https://pbs.twimg.com/profile_banners/1481725591565266944/1642106195,https://pbs.twimg.com/profile_images/1481725945962962944/Jg_VAyBr_normal.jpg,"India's foremost independent news site, carrying critical opinion, investigations and reportage.",2737,False
1560760231457869824,2022-08-19 22:46:51+00:00,https://twitter.com/WeForNews/status/1560760231457869824,WeForNews,TweetDeck,"New Delhi, India","Two pilots fell asleep as flight missed landing in Addis Ababa

#AddisAbaba #EthiopianAirlines 
https://t.co/bToSfZwtln",1,0,0,0,,,,2015-04-15 04:38:55+00:00,News. Trends. Views. Insights. India and World at your fingertips. Delivered specially for you by a news icon.,We For News,4562,4609,77,3168249863,,"New Delhi, India",135720,https://pbs.twimg.com/profile_banners/3168249863/1520572381,https://pbs.twimg.com/profile_images/766523942190276608/RGmo3ISE_normal.jpg,News. Trends. Views. Insights. India and World at your fingertips. Delivered specially for you by a news icon.,355199,False
1560757531227688960,2022-08-19 22:36:07+00:00,https://twitter.com/AboveJerusalem/status/1560757531227688960,AboveJerusalem,AboveJerusalemBot,"Jerusalem, Israel","ICAO: 04012A
Flt: ETH405 #EthiopianAirlines #TLV-#ADD
First seen: 2022/08/20 01:27:04
Min Alt: 2810 m MSL
Min Dist: 10.6 km

#planefence #adsb
https://t.co/HQAS5xnbSP https://t.co/pgv6rkuzMH",0,0,0,0,,,,2016-12-05 10:16:19+00:00,"ADSB bot in Jerusalem, Israel. I automatically tweet when an airplane flies overhead. 🛩",Above Jerusalem ✈,5,107,38,805717431389921280,,"Jerusalem, Israel",42486,https://pbs.twimg.com/profile_banners/805717431389921280/1520878319,https://pbs.twimg.com/profile_images/973236196607430658/C6fpqQ6H_normal.jpg,"ADSB bot in Jerusalem, Israel. I automatically tweet when an airplane flies overhead. 🛩",43319,False
1560751345938083840,2022-08-19 22:11:32+00:00,https://twitter.com/Transponder1200/status/1560751345938083840,Transponder1200,Twitter for Android,Mexico City,#Pilotos de #EthiopianAirlines duermen y #Boeing737 queda sin comunicación https://t.co/lx4yJ2VBtZ,1,0,0,0,,,,2011-02-11 02:18:40+00:00,Periodismo Aeronáutico | Aviation Journalism  🇦🇷 🇧🇷 🇨🇴 🇪🇨 🇪🇸 🇺🇸 🇲🇽,Transponder 1200,6913,18376,2104,250426889,,Mexico City,2001,https://pbs.twimg.com/profile_banners/250426889/1619492274,https://pbs.twimg.com/profile_images/903300292518715393/Q8OIRRWL_normal.jpg,Periodismo Aeronáutico | Aviation Journalism  🇦🇷 🇧🇷 🇨🇴 🇪🇨 🇪🇸 🇺🇸 🇲🇽,54475,False
1560746751077675008,2022-08-19 21:53:17+00:00,https://twitter.com/deresse_f/status/1560746751077675008,deresse_f,Twitter Web App,,"The best air line in Africa‼ 

#PrideofEthiopia 
#EthiopianAirlines
#StarAllianceFamily https://t.co/76naio6D68",0,0,0,0,,,,2021-08-24 15:15:20+00:00,,Deresse Fetene,79,29,147,1430186697862619142,,,56,,https://pbs.twimg.com/profile_images/1570713434039230464/n2RFlTnd_normal.jpg,,614,False
1560746664419360771,2022-08-19 21:52:56+00:00,https://twitter.com/DiarioSP/status/1560746664419360771,DiarioSP,Twitter Web App,São Paulo,"O incidente ocorreu durante um voo do Sudão para a Etiópia

#voo #avião #Etiopia #EthiopianAirlines

https://t.co/mQ4H5P7gIM",0,0,0,0,,,,2009-05-22 12:57:53+00:00,Conta oficial do jornal Diário de S.Paulo. Acompanhe as principais notícias também pelo nosso Instagram: Instagram.com/diariosp,Diário de S. Paulo,683,39428,3375,41806159,,São Paulo,19421,https://pbs.twimg.com/profile_banners/41806159/1471904278,https://pbs.twimg.com/profile_images/1262470918577836033/9GK57hyK_normal.jpg,Conta oficial do jornal Diário de S.Paulo. Acompanhe as principais notícias também pelo nosso Instagram: https://t.co/YetUglV72q,83264,False
1560745296111575040,2022-08-19 21:47:30+00:00,https://twitter.com/Holly37776084/status/1560745296111575040,Holly37776084,Twitter for iPad,,#EthiopianAirlines 🙅‍♀️ https://t.co/EPDG8MdwOU,0,0,0,0,,,https://twitter.com/Sdet_M/status/1560578117244108802,2021-11-04 22:32:18+00:00,,Holly,10025,48,227,1456388731028578304,,,16,,https://pbs.twimg.com/profile_images/1563212758061031424/HLrHLioS_normal.jpg,,2447,False
